id,name,value,category,timestamp
12585,Item Eta,4393.85,B,2025-01-22T20:58:12Z
12586,Item Epsilon,3779.65,B,2025-01-24T08:52:03Z
12587,Item Delta,808.7,B,2025-01-21T07:28:42Z
12588,Item Theta,110.42,C,2025-01-29T21:14:47Z
12589,Item Alpha,4799.82,A,2025-01-09T05:31:47Z
12590,Item Eta,4077.31,A,2025-01-25T11:25:39Z
12591,Item Theta,3324.69,A,2025-01-07T02:54:50Z
12592,Item Gamma,3352.26,B,2025-01-28T00:47:40Z
12593,Item Theta,1465.98,B,2025-01-04T07:28:12Z
12594,Item Theta,4610.11,B,2025-01-28T00:51:03Z
12595,Item Gamma,4456.18,C,2025-01-11T01:18:52Z
12596,Item Theta,4095.9,C,2025-01-29T06:02:58Z
12597,Item Eta,3383.44,B,2025-01-28T17:18:14Z
12598,Item Zeta,4322.0,C,2025-01-25T02:39:34Z
12599,Item Alpha,3146.5,C,2025-01-14T21:13:30Z
12600,Item Theta,1415.13,C,2025-01-17T22:43:07Z
12601,Item Eta,4596.32,A,2025-01-18T00:37:06Z
12602,Item Delta,3092.51,C,2025-01-10T16:08:29Z
12603,Item Alpha,4800.85,B,2025-01-29T03:38:52Z
12604,Item Theta,4992.15,A,2025-01-11T20:43:35Z
12605,Item Gamma,1308.51,B,2025-01-12T21:13:16Z
12606,Item Theta,1287.86,B,2025-01-17T15:31:18Z
12607,Item Zeta,2730.45,A,2025-01-09T23:29:18Z
12608,Item Theta,2017.66,A,2025-01-18T06:23:55Z
12609,Item Beta,4980.22,C,2025-01-16T01:39:39Z
12610,Item Theta,2513.38,A,2025-01-20T15:21:08Z
12611,Item Theta,3763.42,B,2025-01-27T23:39:40Z
12612,Item Beta,3125.22,C,2025-01-07T07:06:59Z
12613,Item Zeta,3615.58,C,2025-01-07T13:22:37Z
12614,Item Gamma,2565.14,B,2025-01-06T06:08:41Z
12615,Item Epsilon,2184.57,A,2025-01-13T00:15:33Z
12616,Item Zeta,2824.21,A,2025-01-25T17:27:39Z
12617,Item Zeta,4637.37,B,2025-01-08T17:24:24Z
12618,Item Beta,4879.97,B,2025-01-13T19:41:44Z
12619,Item Theta,1049.46,C,2025-01-12T05:35:51Z
12620,Item Delta,3532.39,C,2025-01-28T15:34:56Z
12621,Item Beta,230.55,A,2025-01-19T05:06:00Z
12622,Item Epsilon,4266.62,B,2025-01-27T09:06:40Z
12623,Item Delta,4745.69,A,2025-01-25T16:14:28Z
12624,Item Alpha,3033.44,C,2025-01-08T14:36:16Z
12625,Item Theta,2240.38,A,2025-01-10T03:49:31Z
12626,Item Alpha,752.79,B,2025-01-17T23:37:45Z
12627,Item Eta,3916.12,A,2025-01-15T20:57:49Z
12628,Item Zeta,4307.01,A,2025-01-10T15:36:31Z
12629,Item Delta,1195.02,A,2025-01-13T16:34:56Z
12630,Item Alpha,1987.54,C,2025-01-11T13:58:06Z
12631,Item Epsilon,395.81,B,2025-01-10T19:21:26Z
12632,Item Beta,4344.92,B,2025-01-15T21:04:35Z
12633,Item Epsilon,4614.78,A,2025-01-22T02:56:57Z
12634,Item Delta,1521.33,C,2025-01-10T06:05:56Z
12635,Item Epsilon,3375.0,B,2025-01-22T00:50:58Z
12636,Item Eta,2579.55,A,2025-01-15T23:41:05Z
12637,Item Eta,4879.73,C,2025-01-30T23:26:42Z
12638,Item Theta,2216.33,B,2025-01-24T14:51:43Z
12639,Item Delta,4547.57,A,2025-01-05T05:44:54Z
12640,Item Zeta,4946.06,C,2025-01-10T11:02:38Z
12641,Item Beta,3351.71,C,2025-01-30T19:42:39Z
12642,Item Alpha,4094.62,A,2025-01-25T07:22:05Z
12643,Item Alpha,4934.88,A,2025-01-17T17:20:15Z
12644,Item Theta,1184.62,A,2025-01-09T20:58:54Z
12645,Item Zeta,2272.56,B,2025-01-22T05:15:14Z
12646,Item Beta,514.65,B,2025-01-12T19:46:33Z
12647,Item Beta,4328.19,A,2025-01-24T16:55:33Z
12648,Item Delta,875.65,C,2025-01-13T17:57:39Z
12649,Item Epsilon,3905.15,A,2025-01-28T02:48:35Z
12650,Item Zeta,2538.36,C,2025-01-02T19:04:50Z
12651,Item Delta,3716.84,A,2025-01-21T15:54:15Z
12652,Item Zeta,4575.02,A,2025-01-27T09:56:33Z
12653,Item Gamma,341.6,B,2025-01-17T23:34:29Z
12654,Item Beta,1962.49,C,2025-01-12T04:19:49Z
12655,Item Delta,3447.86,B,2025-01-11T20:58:42Z
12656,Item Eta,4007.16,B,2025-01-26T07:34:07Z
12657,Item Theta,4863.57,C,2025-01-25T01:41:24Z
12658,Item Eta,4134.95,C,2025-01-28T15:12:03Z
12659,Item Gamma,4558.62,B,2025-01-14T14:27:07Z
12660,Item Delta,750.43,A,2025-01-14T18:13:48Z
12661,Item Epsilon,709.95,A,2025-01-18T14:34:20Z
12662,Item Epsilon,4431.38,A,2025-01-01T18:58:31Z
12663,Item Eta,770.15,A,2025-01-07T23:42:38Z
12664,Item Alpha,213.89,A,2025-01-23T12:41:13Z
12665,Item Alpha,760.81,A,2025-01-01T10:23:36Z
12666,Item Eta,434.49,B,2025-01-27T21:24:01Z
12667,Item Alpha,3874.63,C,2025-01-01T09:37:50Z
12668,Item Theta,1345.5,A,2025-01-15T15:34:10Z
12669,Item Alpha,1066.27,B,2025-01-11T02:05:40Z
12670,Item Gamma,2695.25,B,2025-01-28T01:12:53Z
12671,Item Eta,1290.99,A,2025-01-07T01:02:50Z
12672,Item Theta,940.23,C,2025-01-10T06:03:52Z
12673,Item Beta,2415.13,A,2025-01-20T08:04:46Z
12674,Item Epsilon,4131.73,C,2025-01-30T03:21:17Z
12675,Item Delta,2087.36,B,2025-01-27T04:57:05Z
12676,Item Delta,2836.81,B,2025-01-01T20:41:22Z
12677,Item Gamma,1952.56,A,2025-01-28T23:35:03Z
12678,Item Theta,2916.25,B,2025-01-06T20:24:43Z
12679,Item Delta,1362.69,A,2025-01-15T18:15:50Z
12680,Item Theta,2782.49,A,2025-01-19T06:00:24Z
12681,Item Eta,2059.1,A,2025-01-19T00:33:10Z
12682,Item Zeta,158.92,C,2025-01-20T20:22:45Z
12683,Item Beta,1921.69,B,2025-01-11T18:25:30Z
12684,Item Theta,3846.77,C,2025-01-05T04:33:38Z
12685,Item Eta,320.95,C,2025-01-28T13:35:53Z
12686,Item Delta,2631.61,A,2025-01-16T19:06:36Z
12687,Item Alpha,550.66,A,2025-01-15T18:13:18Z
12688,Item Theta,3471.13,A,2025-01-07T10:00:04Z
12689,Item Alpha,1617.88,A,2025-01-07T22:48:45Z
12690,Item Beta,3195.85,A,2025-01-05T15:04:44Z
12691,Item Beta,3429.21,A,2025-01-19T19:36:00Z
12692,Item Beta,1985.91,C,2025-01-18T14:56:06Z
12693,Item Delta,2326.27,A,2025-01-17T05:31:49Z
12694,Item Gamma,2252.08,B,2025-01-02T06:46:21Z
12695,Item Alpha,3036.52,C,2025-01-15T02:15:27Z
12696,Item Eta,3047.77,B,2025-01-15T15:59:31Z
12697,Item Gamma,2546.67,C,2025-01-05T07:41:37Z
12698,Item Epsilon,2286.22,C,2025-01-25T10:40:09Z
12699,Item Epsilon,869.13,C,2025-01-13T08:41:55Z
12700,Item Theta,3495.78,B,2025-01-02T13:17:24Z
12701,Item Beta,1628.18,A,2025-01-13T06:47:39Z
12702,Item Eta,1176.03,A,2025-01-04T07:27:37Z
12703,Item Epsilon,780.67,A,2025-01-20T13:50:12Z
12704,Item Delta,4140.4,A,2025-01-02T03:43:29Z
12705,Item Delta,240.92,B,2025-01-19T12:42:14Z
12706,Item Epsilon,4107.67,B,2025-01-20T22:00:49Z
12707,Item Gamma,1479.87,B,2025-01-10T20:37:29Z
12708,Item Theta,3113.43,B,2025-01-29T12:06:05Z
12709,Item Delta,3196.18,C,2025-01-01T19:50:51Z
12710,Item Beta,1294.55,B,2025-01-09T18:57:16Z
12711,Item Alpha,3127.42,A,2025-01-02T21:44:08Z
12712,Item Alpha,3674.83,C,2025-01-15T04:16:13Z
12713,Item Gamma,2730.66,B,2025-01-23T17:44:35Z
12714,Item Delta,2776.03,A,2025-01-02T17:03:25Z
12715,Item Delta,1130.83,B,2025-01-03T03:20:44Z
12716,Item Epsilon,3192.89,A,2025-01-05T09:56:25Z
12717,Item Epsilon,1761.99,B,2025-01-12T15:44:42Z
12718,Item Zeta,856.96,A,2025-01-10T22:58:46Z
12719,Item Delta,1827.03,B,2025-01-06T21:15:45Z
12720,Item Beta,1217.74,B,2025-01-17T12:28:53Z
12721,Item Delta,1524.38,B,2025-01-25T02:47:58Z
12722,Item Delta,742.93,A,2025-01-14T15:04:26Z
12723,Item Epsilon,4651.45,C,2025-01-02T21:30:39Z
12724,Item Delta,4955.84,C,2025-01-28T18:26:06Z
12725,Item Epsilon,3389.42,A,2025-01-02T07:36:02Z
12726,Item Beta,3388.01,C,2025-01-15T22:35:54Z
12727,Item Beta,3757.5,A,2025-01-02T21:22:53Z
12728,Item Epsilon,1760.76,B,2025-01-25T15:55:43Z
12729,Item Beta,1814.71,B,2025-01-29T01:45:57Z
12730,Item Zeta,757.93,A,2025-01-15T00:00:09Z
12731,Item Beta,448.75,C,2025-01-17T13:01:21Z
12732,Item Zeta,1400.61,A,2025-01-26T23:35:53Z
12733,Item Alpha,2149.29,B,2025-01-30T23:43:09Z
12734,Item Eta,328.36,A,2025-01-26T19:52:23Z
12735,Item Eta,4460.63,C,2025-01-13T11:16:22Z
12736,Item Beta,2480.57,A,2025-01-16T03:48:50Z
12737,Item Alpha,612.93,C,2025-01-08T16:01:11Z
12738,Item Delta,1731.69,A,2025-01-30T06:19:23Z
12739,Item Beta,3083.46,B,2025-01-26T22:15:24Z
12740,Item Alpha,4894.53,B,2025-01-02T02:44:34Z
12741,Item Theta,4721.6,B,2025-01-02T17:41:21Z
12742,Item Epsilon,1175.43,B,2025-01-28T06:01:14Z
12743,Item Theta,4825.73,C,2025-01-07T02:52:04Z
12744,Item Gamma,3987.54,C,2025-01-20T20:10:56Z
12745,Item Eta,3144.89,C,2025-01-05T15:27:31Z
12746,Item Theta,3123.69,A,2025-01-16T23:22:17Z
12747,Item Eta,324.47,C,2025-01-22T08:17:36Z
12748,Item Theta,157.63,A,2025-01-07T19:10:14Z
12749,Item Delta,2691.5,B,2025-01-03T03:57:20Z
12750,Item Eta,738.4,C,2025-01-21T14:42:26Z
12751,Item Epsilon,473.05,C,2025-01-24T11:34:17Z
12752,Item Theta,3708.1,C,2025-01-26T03:29:45Z
12753,Item Delta,4103.05,C,2025-01-12T06:23:16Z
12754,Item Gamma,3429.14,B,2025-01-06T17:56:45Z
12755,Item Theta,4454.4,B,2025-01-26T16:37:51Z
12756,Item Alpha,1688.02,C,2025-01-18T19:36:48Z
12757,Item Epsilon,1057.05,A,2025-01-20T05:05:23Z
12758,Item Delta,307.22,A,2025-01-20T11:39:33Z
12759,Item Alpha,316.21,C,2025-01-26T18:45:10Z
12760,Item Eta,3989.77,B,2025-01-09T04:36:07Z
12761,Item Eta,2945.1,C,2025-01-12T20:44:00Z
12762,Item Beta,809.54,A,2025-01-02T09:03:52Z
12763,Item Delta,4789.46,C,2025-01-20T13:51:09Z
12764,Item Delta,3787.87,C,2025-01-24T01:11:28Z
12765,Item Delta,2014.87,C,2025-01-16T07:55:48Z
12766,Item Theta,1825.52,C,2025-01-13T07:51:36Z
12767,Item Theta,1193.01,B,2025-01-30T04:08:38Z
12768,Item Eta,256.25,A,2025-01-20T09:08:30Z
12769,Item Gamma,1559.86,A,2025-01-22T06:14:09Z
12770,Item Eta,4881.87,A,2025-01-25T21:36:51Z
12771,Item Alpha,515.41,C,2025-01-27T17:35:34Z
12772,Item Theta,4254.4,A,2025-01-22T14:36:48Z
12773,Item Beta,666.4,A,2025-01-12T08:50:07Z
12774,Item Epsilon,3953.58,A,2025-01-27T07:35:59Z
12775,Item Eta,889.12,C,2025-01-18T21:49:04Z
12776,Item Zeta,4959.43,B,2025-01-16T12:21:16Z
12777,Item Delta,3345.62,B,2025-01-29T13:19:55Z
12778,Item Alpha,4254.35,B,2025-01-29T16:09:18Z
12779,Item Epsilon,3091.25,B,2025-01-17T03:48:57Z
12780,Item Zeta,1722.22,A,2025-01-09T07:16:20Z
12781,Item Beta,978.47,C,2025-01-15T02:37:23Z
12782,Item Gamma,4143.58,A,2025-01-05T06:22:59Z
12783,Item Delta,3250.8,C,2025-01-04T15:18:50Z
12784,Item Delta,3112.58,C,2025-01-25T19:52:45Z
12785,Item Eta,3264.56,C,2025-01-13T22:27:36Z
12786,Item Alpha,2222.38,B,2025-01-12T00:08:30Z
12787,Item Epsilon,1016.94,B,2025-01-15T17:13:13Z
12788,Item Gamma,4804.59,C,2025-01-08T16:00:23Z
12789,Item Zeta,986.4,C,2025-01-08T21:26:58Z
12790,Item Alpha,1169.27,C,2025-01-23T06:47:35Z
12791,Item Zeta,2930.25,C,2025-01-08T14:11:34Z
12792,Item Theta,2910.82,B,2025-01-08T05:46:40Z
12793,Item Theta,1767.01,A,2025-01-06T23:24:11Z
12794,Item Delta,929.22,A,2025-01-29T19:22:44Z
12795,Item Alpha,1271.1,C,2025-01-06T21:05:25Z
12796,Item Zeta,1354.6,B,2025-01-14T17:09:58Z
12797,Item Delta,3363.53,C,2025-01-23T14:15:22Z
12798,Item Alpha,1595.72,B,2025-01-04T11:43:35Z
12799,Item Epsilon,3063.96,B,2025-01-15T01:57:41Z
12800,Item Gamma,4310.02,A,2025-01-01T14:30:31Z
12801,Item Eta,684.65,B,2025-01-18T22:31:48Z
12802,Item Theta,1390.98,C,2025-01-01T16:24:35Z
12803,Item Eta,772.56,C,2025-01-22T21:39:55Z
12804,Item Gamma,3415.43,A,2025-01-02T00:30:40Z
12805,Item Beta,210.7,A,2025-01-19T03:09:15Z
12806,Item Theta,4446.42,B,2025-01-06T10:42:49Z
12807,Item Alpha,3625.65,A,2025-01-06T00:50:46Z
12808,Item Beta,4193.48,B,2025-01-17T11:53:13Z
12809,Item Zeta,181.32,A,2025-01-15T17:19:31Z
12810,Item Beta,2454.4,B,2025-01-23T05:29:53Z
12811,Item Theta,765.88,B,2025-01-06T02:22:43Z
12812,Item Alpha,4603.03,C,2025-01-18T14:41:00Z
12813,Item Eta,2234.1,C,2025-01-27T12:06:48Z
12814,Item Alpha,2009.04,A,2025-01-18T07:48:25Z
12815,Item Gamma,4702.58,A,2025-01-27T18:38:47Z
12816,Item Eta,1058.56,A,2025-01-17T18:38:04Z
12817,Item Theta,3262.99,C,2025-01-08T15:03:47Z
12818,Item Gamma,4274.69,A,2025-01-14T11:26:56Z
12819,Item Beta,2279.36,B,2025-01-26T01:57:19Z
12820,Item Gamma,4633.84,B,2025-01-26T08:05:03Z
12821,Item Beta,3489.0,C,2025-01-23T06:05:46Z
12822,Item Epsilon,4065.38,A,2025-01-23T04:19:54Z
12823,Item Eta,621.81,A,2025-01-11T22:13:42Z
12824,Item Eta,3066.29,B,2025-01-24T15:46:29Z
12825,Item Alpha,2705.23,C,2025-01-08T13:25:10Z
12826,Item Alpha,1426.57,B,2025-01-05T20:57:51Z
12827,Item Zeta,1131.63,C,2025-01-03T01:00:52Z
12828,Item Beta,4730.43,A,2025-01-23T08:51:25Z
12829,Item Theta,1520.83,B,2025-01-27T05:12:27Z
12830,Item Alpha,3335.72,C,2025-01-22T13:29:30Z
12831,Item Zeta,4112.83,B,2025-01-19T21:38:23Z
12832,Item Epsilon,3826.64,C,2025-01-17T17:43:16Z
12833,Item Epsilon,4656.79,B,2025-01-07T02:01:28Z
12834,Item Alpha,4900.78,B,2025-01-20T03:13:56Z
12835,Item Eta,2433.4,C,2025-01-04T17:23:35Z
12836,Item Alpha,1336.82,A,2025-01-01T21:49:04Z
12837,Item Delta,1933.35,A,2025-01-19T23:33:08Z
12838,Item Zeta,3535.05,C,2025-01-06T23:50:04Z
12839,Item Gamma,3346.44,C,2025-01-05T21:03:27Z
12840,Item Gamma,2631.41,C,2025-01-08T03:06:13Z
12841,Item Epsilon,2782.36,C,2025-01-29T09:38:38Z
12842,Item Zeta,612.02,A,2025-01-21T12:02:01Z
12843,Item Zeta,1558.61,A,2025-01-01T20:07:22Z
12844,Item Delta,792.56,B,2025-01-25T02:10:10Z
12845,Item Alpha,1059.92,B,2025-01-01T16:05:56Z
12846,Item Alpha,3290.11,C,2025-01-26T01:30:04Z
12847,Item Epsilon,1383.82,A,2025-01-25T11:58:51Z
12848,Item Alpha,4185.31,B,2025-01-30T23:05:44Z
12849,Item Gamma,421.67,B,2025-01-11T19:59:50Z
12850,Item Beta,605.55,B,2025-01-07T16:36:15Z
12851,Item Zeta,964.49,A,2025-01-03T04:09:40Z
12852,Item Delta,987.13,A,2025-01-30T06:57:47Z
12853,Item Alpha,2587.12,C,2025-01-22T20:43:40Z
12854,Item Eta,3063.68,B,2025-01-26T22:52:15Z
12855,Item Beta,2812.5,B,2025-01-14T21:27:07Z
12856,Item Delta,1269.23,B,2025-01-05T13:06:58Z
12857,Item Epsilon,2166.81,A,2025-01-16T09:41:04Z
12858,Item Alpha,2499.58,A,2025-01-13T04:02:29Z
12859,Item Zeta,2319.13,B,2025-01-14T02:10:27Z
12860,Item Beta,4999.06,C,2025-01-21T02:36:59Z
12861,Item Epsilon,2026.38,A,2025-01-26T03:24:09Z
12862,Item Alpha,2801.67,C,2025-01-05T16:41:58Z
12863,Item Gamma,460.08,C,2025-01-10T02:59:41Z
12864,Item Theta,2667.85,B,2025-01-12T08:44:30Z
12865,Item Zeta,4047.63,B,2025-01-09T09:58:26Z
12866,Item Eta,3401.21,A,2025-01-30T02:16:40Z
12867,Item Delta,3142.89,A,2025-01-19T08:14:05Z
12868,Item Eta,2307.97,B,2025-01-09T12:34:26Z
12869,Item Gamma,1087.78,A,2025-01-27T14:57:19Z
12870,Item Gamma,3509.78,C,2025-01-29T07:09:32Z
12871,Item Zeta,4622.58,C,2025-01-08T02:39:09Z
12872,Item Theta,3185.2,B,2025-01-13T05:25:56Z
12873,Item Theta,2664.75,B,2025-01-18T08:15:23Z
12874,Item Alpha,1332.01,A,2025-01-24T13:23:24Z
12875,Item Beta,3464.35,C,2025-01-07T15:49:45Z
12876,Item Beta,950.39,A,2025-01-25T18:26:00Z
12877,Item Delta,537.02,A,2025-01-19T23:13:09Z
12878,Item Beta,1746.65,B,2025-01-03T00:58:01Z
12879,Item Zeta,3061.85,C,2025-01-04T06:18:21Z
12880,Item Beta,1528.53,A,2025-01-12T19:30:33Z
12881,Item Eta,4553.97,C,2025-01-18T13:28:01Z
12882,Item Epsilon,4647.38,C,2025-01-16T13:29:41Z
12883,Item Gamma,4612.57,C,2025-01-28T14:41:02Z
12884,Item Gamma,4499.48,C,2025-01-04T11:17:52Z
12885,Item Beta,111.41,C,2025-01-05T07:02:01Z
12886,Item Alpha,2676.13,B,2025-01-03T20:01:41Z
12887,Item Zeta,2560.1,C,2025-01-04T08:34:22Z
12888,Item Eta,1166.37,C,2025-01-09T04:51:06Z
12889,Item Beta,2025.21,A,2025-01-24T13:04:35Z
12890,Item Zeta,3855.15,B,2025-01-23T17:56:33Z
12891,Item Gamma,2068.63,B,2025-01-05T02:34:05Z
12892,Item Theta,194.14,C,2025-01-01T03:55:20Z
12893,Item Gamma,4837.49,C,2025-01-12T08:15:57Z
12894,Item Gamma,785.7,A,2025-01-22T15:23:03Z
12895,Item Zeta,3997.25,A,2025-01-23T19:59:40Z
12896,Item Beta,2552.75,B,2025-01-22T18:20:00Z
12897,Item Beta,3390.44,B,2025-01-07T15:58:57Z
12898,Item Gamma,3606.4,B,2025-01-15T11:27:28Z
12899,Item Gamma,2961.35,B,2025-01-30T23:17:18Z
12900,Item Eta,920.49,A,2025-01-21T16:53:36Z
12901,Item Epsilon,3684.85,C,2025-01-17T10:39:38Z
12902,Item Beta,770.91,C,2025-01-07T13:55:52Z
12903,Item Epsilon,3499.36,A,2025-01-26T19:49:09Z
12904,Item Delta,788.65,C,2025-01-16T01:16:54Z
12905,Item Gamma,1507.1,A,2025-01-12T14:22:36Z
12906,Item Epsilon,3674.4,A,2025-01-11T04:25:31Z
12907,Item Delta,669.24,C,2025-01-11T17:41:32Z
12908,Item Gamma,4947.72,A,2025-01-13T05:50:51Z
12909,Item Delta,3217.3,A,2025-01-24T03:54:49Z
12910,Item Eta,2558.67,B,2025-01-29T14:01:50Z
12911,Item Alpha,2127.87,B,2025-01-24T02:09:05Z
12912,Item Delta,3045.62,B,2025-01-29T08:19:23Z
12913,Item Zeta,4314.13,B,2025-01-23T05:56:21Z
12914,Item Theta,3206.58,B,2025-01-26T23:06:09Z
12915,Item Zeta,654.47,C,2025-01-27T13:26:55Z
12916,Item Eta,2979.12,A,2025-01-21T02:41:40Z
12917,Item Delta,1393.75,B,2025-01-28T05:07:56Z
12918,Item Eta,4383.86,C,2025-01-05T22:50:00Z
12919,Item Gamma,3756.15,A,2025-01-13T20:03:32Z
12920,Item Beta,1364.99,A,2025-01-07T12:13:50Z
12921,Item Beta,4427.34,B,2025-01-20T09:56:44Z
12922,Item Eta,4221.77,B,2025-01-06T17:57:15Z
12923,Item Eta,4529.01,A,2025-01-01T21:49:23Z
12924,Item Theta,2830.19,B,2025-01-02T10:40:01Z
12925,Item Epsilon,4506.37,B,2025-01-08T17:22:24Z
12926,Item Epsilon,3747.43,C,2025-01-11T14:03:52Z
12927,Item Beta,188.22,A,2025-01-09T11:32:55Z
12928,Item Zeta,3390.06,B,2025-01-10T22:56:31Z
12929,Item Delta,1737.67,A,2025-01-01T03:55:39Z
12930,Item Delta,3996.49,C,2025-01-24T03:27:59Z
12931,Item Delta,2805.07,B,2025-01-05T08:19:19Z
12932,Item Beta,3137.93,C,2025-01-12T19:30:03Z
12933,Item Eta,4953.98,A,2025-01-28T05:44:41Z
12934,Item Beta,4839.36,B,2025-01-07T06:15:34Z
12935,Item Beta,3037.77,C,2025-01-09T03:54:43Z
12936,Item Delta,2574.16,B,2025-01-16T16:38:55Z
12937,Item Epsilon,2558.68,C,2025-01-30T17:51:07Z
12938,Item Alpha,2921.95,A,2025-01-26T08:04:27Z
12939,Item Eta,2708.87,C,2025-01-26T08:01:03Z
12940,Item Gamma,1107.51,B,2025-01-20T16:32:17Z
12941,Item Alpha,2466.14,C,2025-01-21T04:14:32Z
12942,Item Eta,3369.13,A,2025-01-10T01:48:15Z
12943,Item Theta,1500.32,C,2025-01-24T10:09:10Z
12944,Item Beta,1965.81,A,2025-01-28T11:03:27Z
12945,Item Eta,3887.79,A,2025-01-04T20:28:59Z
12946,Item Epsilon,3061.0,A,2025-01-09T13:35:35Z
12947,Item Theta,488.18,A,2025-01-10T00:31:38Z
12948,Item Beta,3315.84,B,2025-01-29T20:04:12Z
12949,Item Delta,1827.26,C,2025-01-10T08:02:57Z
12950,Item Theta,2441.67,A,2025-01-26T13:16:39Z
12951,Item Eta,1475.01,A,2025-01-26T14:57:22Z
12952,Item Zeta,4941.14,C,2025-01-05T19:31:28Z
12953,Item Theta,1458.46,B,2025-01-04T23:36:37Z
12954,Item Zeta,155.15,C,2025-01-18T02:47:47Z
12955,Item Zeta,2067.83,B,2025-01-10T21:31:34Z
12956,Item Zeta,3253.62,A,2025-01-13T04:25:14Z
12957,Item Zeta,2531.58,A,2025-01-14T20:57:04Z
12958,Item Eta,2610.71,C,2025-01-21T21:12:20Z
12959,Item Eta,4358.75,A,2025-01-12T10:54:15Z
12960,Item Delta,2186.65,C,2025-01-27T17:19:06Z
12961,Item Delta,4521.75,B,2025-01-24T21:46:17Z
12962,Item Theta,3742.68,C,2025-01-03T13:12:07Z
12963,Item Theta,3792.05,C,2025-01-09T06:39:50Z
12964,Item Delta,2240.12,A,2025-01-23T04:36:49Z
12965,Item Alpha,3465.5,A,2025-01-04T05:43:22Z
12966,Item Gamma,1298.91,C,2025-01-07T01:24:02Z
12967,Item Zeta,866.82,C,2025-01-18T00:33:28Z
12968,Item Gamma,172.53,A,2025-01-21T17:29:00Z
12969,Item Zeta,2250.44,B,2025-01-25T10:27:26Z
12970,Item Alpha,4680.83,B,2025-01-28T06:22:21Z
12971,Item Theta,1046.96,A,2025-01-15T03:28:14Z
12972,Item Zeta,4068.45,B,2025-01-22T00:18:41Z
12973,Item Gamma,2220.71,C,2025-01-23T01:56:26Z
12974,Item Alpha,1841.36,C,2025-01-24T00:43:02Z
12975,Item Delta,3248.65,B,2025-01-09T06:18:41Z
12976,Item Theta,3423.87,B,2025-01-02T23:57:05Z
12977,Item Delta,1169.2,A,2025-01-27T05:46:03Z
12978,Item Beta,234.04,A,2025-01-29T17:24:24Z
12979,Item Zeta,2578.62,C,2025-01-28T09:35:24Z
12980,Item Theta,760.89,A,2025-01-24T03:20:31Z
12981,Item Gamma,164.88,B,2025-01-26T02:30:38Z
12982,Item Delta,3239.74,C,2025-01-30T18:08:09Z
12983,Item Eta,1518.79,C,2025-01-23T00:33:36Z
12984,Item Delta,1505.09,C,2025-01-19T04:02:32Z
12985,Item Delta,4523.52,C,2025-01-01T00:42:08Z
12986,Item Eta,664.48,B,2025-01-01T15:53:17Z
12987,Item Theta,1151.16,C,2025-01-10T14:11:49Z
12988,Item Zeta,303.44,A,2025-01-06T22:27:57Z
12989,Item Theta,1162.09,A,2025-01-17T21:19:08Z
12990,Item Eta,4993.68,C,2025-01-18T18:16:37Z
12991,Item Alpha,1284.11,B,2025-01-15T22:48:09Z
12992,Item Epsilon,2642.43,A,2025-01-01T01:57:36Z
12993,Item Alpha,1363.85,B,2025-01-17T15:54:56Z
12994,Item Gamma,4425.27,B,2025-01-13T12:30:41Z
12995,Item Alpha,2798.17,B,2025-01-21T19:51:59Z
12996,Item Gamma,3773.49,A,2025-01-29T00:45:48Z
12997,Item Zeta,483.49,B,2025-01-14T17:43:09Z
12998,Item Alpha,2926.85,A,2025-01-02T17:42:21Z
12999,Item Alpha,2308.51,B,2025-01-07T16:46:34Z
13000,Item Zeta,4380.39,C,2025-01-23T18:08:45Z
13001,Item Alpha,1391.24,A,2025-01-30T07:59:03Z
13002,Item Theta,2881.04,B,2025-01-15T07:44:52Z
13003,Item Alpha,2207.96,A,2025-01-28T22:20:09Z
13004,Item Eta,3051.51,C,2025-01-27T22:00:39Z
13005,Item Delta,1470.14,C,2025-01-08T15:45:03Z
13006,Item Gamma,632.11,A,2025-01-28T21:13:55Z
13007,Item Alpha,2461.08,A,2025-01-07T18:34:14Z
13008,Item Eta,2704.79,C,2025-01-20T20:58:21Z
13009,Item Gamma,1606.68,C,2025-01-07T13:38:20Z
13010,Item Alpha,1209.27,C,2025-01-28T22:25:42Z
13011,Item Eta,3361.99,A,2025-01-15T01:45:25Z
13012,Item Zeta,332.04,B,2025-01-18T05:07:09Z
13013,Item Delta,2676.66,C,2025-01-08T08:01:43Z
13014,Item Gamma,4599.88,B,2025-01-30T23:56:08Z
13015,Item Beta,2336.92,C,2025-01-27T20:51:15Z
13016,Item Alpha,4433.12,B,2025-01-28T11:16:28Z
13017,Item Beta,4346.48,A,2025-01-22T01:25:06Z
13018,Item Beta,1160.27,B,2025-01-01T13:59:41Z
13019,Item Gamma,4527.53,A,2025-01-10T12:39:34Z
13020,Item Delta,147.63,B,2025-01-04T20:49:37Z
13021,Item Theta,2556.33,C,2025-01-21T22:11:20Z
13022,Item Gamma,1768.97,A,2025-01-08T22:57:32Z
13023,Item Theta,3273.45,A,2025-01-03T08:05:34Z
13024,Item Epsilon,4780.13,B,2025-01-15T15:10:29Z
13025,Item Delta,1470.42,A,2025-01-27T05:46:20Z
13026,Item Theta,4833.25,B,2025-01-25T15:35:54Z
13027,Item Alpha,4212.73,C,2025-01-29T00:13:48Z
13028,Item Theta,3743.85,A,2025-01-15T04:37:54Z
13029,Item Theta,805.94,C,2025-01-11T03:45:59Z
